id,STRUCTURE PRESCRIPTRICE,PLATEFORME,year,month,region,ORIENTATION,NATURE_DIFF,age,tranche_age,situation,adulte_foyer,pers_a_charge,PROF,LOGEMENT,REVENUS,cat_rev,CHARGES,cat_charges,CREDITS,cat_credit,IMPAYES_DEBUT,cat_impayes,RAV_ouverture,cat_RAV_ouverture,RAV_UC,cat_RAV_UC,nb_credits,CRD,gain_mediation,nb_amort,crd_amort,nb_renouv,crd_renouv,nb_immo,crd_immo,nb_rac,crd_rac,nb_autres,crd_autres,nb_decouvert,crd_decouvert,moy_eco_jour,cat_moy_eco_jour
7814,PRESCRIPTEUR56,social,2019,1,PROVENCE-ALPES-COTE-D'AZUR,Accompagnement,Accident de la vie,59,55-64ans,veuf,2,1,autre,locataire,1295,1150€-1500€,940,500€-1000€,80,1€-499€,940,500€-1000€,275,B,"152,778",B,2,1800,\N,0,\N,2,1800,0,\N,0,\N,0,\N,0,\N,"-7,38889",Négatif
4358,PRESCRIPTEUR17,bancaire,2017,3,HAUTS DE France,Surendettement,Endettement,56,55-64ans,concubinage,2,0,chomeur,locataire,1300,1150€-1500€,996,500€-1000€,424,1€-499€,\N,Non Renseigne,-120,C,-80,C,1,9000,\N,1,9000,0,\N,0,\N,0,\N,0,\N,0,\N,-2,Négatif
846,PRESCRIPTEUR32,bancaire,2014,5,ILE-DE-FRANCE,Surendettement,Surendettement,\N,Non Renseigne,marie,2,3,chomeur,locataire,1821,1501€-2000€,531,500€-1000€,543,500€-1000€,\N,Non Renseigne,747,A,"311,25",B,6,27482,\N,2,21913,4,5569,0,\N,0,\N,0,\N,0,\N,"4,98","3a5,99€"
4067,PRESCRIPTEUR31,social,2017,1,CENTRE,Accompagnement,Impayés,57,55-64ans,marie,2,1,fonctionnaire,proprietaire,3852,3501€-4000€,1647,1501€-2000€,1821,1501€-2000€,\N,Non Renseigne,384,B,"213,333",B,2,102096,\N,0,\N,0,\N,1,99000,0,\N,1,3096,0,\N,"4,26667","3a5,99€"
3772,PRESCRIPTEUR47,social,2016,11,GRAND EST,Accompagnement,Endettement,\N,Non Renseigne,concubinage,2,0,chomeur,locataire,1900,1501€-2000€,1008,1001€-1500€,250,1€-499€,\N,Non Renseigne,642,A,428,A,1,2000,\N,0,\N,0,\N,0,\N,0,\N,1,2000,0,\N,"10,7","10a14,99€"
429,PRESCRIPTEUR10,bancaire,2013,4,NOUVELLE AQUITAINE,Mediation,Surendettement,\N,Non Renseigne,celibataire,1,0,autre,locataire,1530,1501€-2000€,580,500€-1000€,747,500€-1000€,\N,Non Renseigne,203,B,203,B,5,36300,\N,3,31500,2,4800,0,\N,0,\N,0,\N,0,\N,"6,76667","6a9,99€"
7062,PRESCRIPTEUR99,bancaire,2018,9,PAYS DE LA LOIRE,Surendettement,Endettement,66,65-75ans,divorce,1,0,retraité,proprietaire,1521,1501€-2000€,341,<500€,647,500€-1000€,\N,Non Renseigne,533,A,533,A,4,70000,\N,2,18000,0,\N,2,52000,0,\N,0,\N,0,\N,"17,7667",15€et+
7872,PRESCRIPTEUR48,social,2019,1,OCCITANIE,Accompagnement,Endettement,66,65-75ans,veuf,2,0,retraité,proprietaire,1654,1501€-2000€,713,500€-1000€,464,1€-499€,\N,Non Renseigne,477,A,318,B,5,26415,\N,2,4997,3,21418,0,\N,0,\N,0,\N,0,\N,"7,95","6a9,99€"
3931,PRESCRIPTEUR23,social,2016,12,GRAND EST,Accompagnement,Endettement,70,65-75ans,divorce,1,0,retraité,locataire,1350,1150€-1500€,694,500€-1000€,502,500€-1000€,694,500€-1000€,154,B,154,B,3,4135,\N,2,3285,1,850,0,\N,0,\N,0,\N,0,\N,-18,Négatif
3367,PRESCRIPTEUR72,bancaire,2016,9,ILE-DE-FRANCE,Accompagnement,Endettement,\N,Non Renseigne,marie,2,0,retraité,locataire,3136,3001€-3500€,1099,1001€-1500€,1658,1501€-2000€,\N,Non Renseigne,379,B,"252,667",B,8,51590,\N,0,\N,8,51590,0,\N,0,\N,0,\N,0,\N,"6,31667","6a9,99€"
1487,PRESCRIPTEUR10,bancaire,2015,6,BRETAGNE,Mediation,Surendettement,31,35-34ans,celibataire,1,0,employé,locataire,1991,1501€-2000€,1114,1001€-1500€,686,500€-1000€,\N,Non Renseigne,191,B,191,B,4,17300,\N,2,10700,2,6600,0,\N,0,\N,0,\N,0,\N,"6,36667","6a9,99€"
7862,PRESCRIPTEUR48,social,2019,1,OCCITANIE,Accompagnement,Endettement,67,65-75ans,marie,2,0,retraité,proprietaire,2417,2001€-2500€,914,500€-1000€,860,500€-1000€,914,500€-1000€,643,A,"428,667",A,5,38482,\N,3,29627,2,8855,0,\N,0,\N,0,\N,0,\N,"-4,51667",Négatif
50,PRESCRIPTEUR10,bancaire,2011,11,ILE-DE-FRANCE,Aucune,Réaménagement,\N,Non Renseigne,celibataire,1,0,employé,locataire,1619,1501€-2000€,590,500€-1000€,391,1€-499€,\N,Non Renseigne,638,A,638,A,4,3112,\N,0,\N,4,3112,0,\N,0,\N,0,\N,0,\N,"21,2667",15€et+
6394,PRESCRIPTEUR17,bancaire,2018,4,AUVERGNE RHONE ALPES,Surendettement,Endettement,68,65-75ans,veuf,2,0,retraité,locataire,1601,1501€-2000€,1094,1001€-1500€,743,500€-1000€,\N,Non Renseigne,-236,C,"-157,333",C,6,20166,\N,3,17043,3,3123,0,\N,0,\N,0,\N,0,\N,"-3,93333",Négatif
1942,PRESCRIPTEUR22,bancaire,2015,11,\N,Surendettement,Surendettement,57,55-64ans,marie,2,0,chomeur,proprietaire,5138,5001€ et +,919,500€-1000€,4978,4501€-5000€,\N,Non Renseigne,-759,C,-506,C,23,267312,\N,2,6859,19,66160,2,194293,0,\N,0,\N,0,\N,"-12,65",Négatif
872,PRESCRIPTEUR10,bancaire,2014,6,HAUTS DE France,Surendettement,Réaménagement,\N,Non Renseigne,marie,2,2,fonctionnaire,proprietaire,4796,4501€-5000€,1620,1501€-2000€,3861,3501€-4000€,\N,Non Renseigne,-685,C,"-326,19",C,78,348006,\N,5,39586,72,18562,1,289858,0,\N,0,\N,0,\N,"-5,70833",Négatif
878,PRESCRIPTEUR10,bancaire,2014,6,GRAND EST,Surendettement,Surendettement,\N,Non Renseigne,marie,2,1,chomeur,proprietaire,0,<1150€,998,500€-1000€,1380,1000€-1500€,\N,Non Renseigne,-2378,C,"-1321,11",C,3,49000,\N,1,39000,2,10000,0,\N,0,\N,0,\N,0,\N,"-26,4222",Négatif
3533,PRESCRIPTEUR23,social,2016,10,AUVERGNE RHONE ALPES,Accompagnement,Accident de la vie,\N,Non Renseigne,concubinage,2,0,retraité,proprietaire,2171,2001€-2500€,699,500€-1000€,1287,1000€-1500€,\N,Non Renseigne,185,B,"123,333",B,6,46301,\N,3,46001,1,0,0,\N,0,\N,0,\N,2,300,"3,08333","3a5,99€"
5379,PRESCRIPTEUR66,social,2017,10,HAUTS DE France,Surendettement,Endettement,65,65-75ans,celibataire,1,0,retraité,locataire,1250,1150€-1500€,812,500€-1000€,123,1€-499€,812,500€-1000€,315,B,315,B,1,2000,\N,1,2000,0,\N,0,\N,0,\N,0,\N,0,\N,"-16,5667",Négatif
7046,PRESCRIPTEUR44,bancaire,2018,9,\N,Aucune,Endettement,30,35-34ans,marie,2,2,employé,locataire,2412,2001€-2500€,1107,1001€-1500€,400,1€-499€,\N,Non Renseigne,905,A,"430,952",A,1,25000,\N,1,25000,0,\N,0,\N,0,\N,0,\N,0,\N,"7,54167","6a9,99€"
359,PRESCRIPTEUR10,bancaire,2013,3,NOUVELLE AQUITAINE,Surendettement,Multiendettement,\N,Non Renseigne,marie,2,0,employé,proprietaire,2500,2001€-2500€,704,500€-1000€,2720,2501€-3000€,\N,Non Renseigne,-924,C,-616,C,12,315600,\N,9,67600,1,2000,2,246000,0,\N,0,\N,0,\N,"-15,4",Négatif
7607,PRESCRIPTEUR56,social,2018,12,AUVERGNE RHONE ALPES,Accompagnement,Endettement,54,45-54ans,marie,2,1,employé,locataire,2406,2001€-2500€,1794,1501€-2000€,291,1€-499€,1794,1501€-2000€,321,B,"178,333",B,2,16500,\N,2,16500,0,\N,0,\N,0,\N,0,\N,0,\N,"-16,3667",Négatif
5181,PRESCRIPTEUR30,bancaire,2017,9,ILE-DE-FRANCE,Surendettement,Endettement,63,55-64ans,\N,\N,0,\N,gratuit,1986,1501€-2000€,696,500€-1000€,1596,1501€-2000€,\N,Non Renseigne,-306,C,\N,Non Renseigne,10,66132,\N,5,50889,5,15243,0,\N,0,\N,0,\N,0,\N,\N,\N
2460,PRESCRIPTEUR47,social,2016,3,\N,Accompagnement,Impayés,\N,Non Renseigne,\N,\N,0,\N,\N,3640,3501€-4000€,1469,1001€-1500€,801,500€-1000€,\N,Non Renseigne,1370,A,\N,Non Renseigne,2,30300,\N,0,\N,0,\N,0,\N,0,\N,1,30000,1,300,\N,\N
6556,PRESCRIPTEUR48,social,2018,6,BRETAGNE,Accompagnement,Endettement,67,65-75ans,veuf,2,0,retraité,proprietaire,2800,2501€-3000€,686,500€-1000€,718,500€-1000€,686,500€-1000€,1396,A,"930,667",A,4,28720,\N,2,19600,2,9120,0,\N,0,\N,0,\N,0,\N,"11,8333","10a14,99€"
1062,PRESCRIPTEUR10,bancaire,2014,11,ILE-DE-FRANCE,Surendettement,Surendettement,\N,Non Renseigne,celibataire,1,0,employé,locataire,1200,1150€-1500€,0,<500€,648,500€-1000€,\N,Non Renseigne,552,A,552,A,3,14249,\N,2,11749,1,2500,0,\N,0,\N,0,\N,0,\N,"18,4",15€et+
6055,PRESCRIPTEUR23,social,2018,2,ILE-DE-FRANCE,Accompagnement,Accident de la vie,49,45-54ans,marie,2,0,\N,locataire,2620,2501€-3000€,1367,1001€-1500€,436,1€-499€,1367,1000€-1500€,817,A,"544,667",A,4,13560,\N,2,9040,2,4520,0,\N,0,\N,0,\N,0,\N,"-9,16667",Négatif
5768,PRESCRIPTEUR10,bancaire,2017,12,PROVENCE-ALPES-COTE-D'AZUR,Accompagnement,Endettement,33,35-34ans,\N,\N,0,\N,\N,3933,3501€-4000€,1964,1501€-2000€,1758,1501€-2000€,\N,Non Renseigne,211,B,\N,Non Renseigne,5,65600,\N,2,53000,3,12600,0,\N,0,\N,0,\N,0,\N,\N,\N
3595,PRESCRIPTEUR20,social,2016,10,HAUTS DE France,Surendettement,Difficultés de Gestion,\N,Non Renseigne,veuf,2,0,retraité,locataire,1500,1150€-1500€,1171,1001€-1500€,500,500€-1000€,1171,1000€-1500€,-171,C,-114,C,2,10000,\N,2,10000,0,\N,0,\N,0,\N,0,\N,0,\N,"-22,3667",Négatif
5150,PRESCRIPTEUR40,social,2017,8,AUVERGNE RHONE ALPES,Accompagnement,\N,52,45-54ans,divorce,1,0,fonctionnaire,proprietaire,1800,1501€-2000€,751,500€-1000€,656,500€-1000€,\N,Non Renseigne,393,B,393,B,5,42606,\N,1,2112,0,\N,4,40494,0,\N,0,\N,0,\N,"13,1","10a14,99€"
2990,PRESCRIPTEUR10,bancaire,2016,6,CENTRE,Surendettement,Endettement,\N,Non Renseigne,divorce,1,0,employé,locataire,1327,1150€-1500€,655,500€-1000€,438,1€-499€,\N,Non Renseigne,234,B,234,B,5,16969,\N,2,12982,3,3987,0,\N,0,\N,0,\N,0,\N,"7,8","6a9,99€"
4651,PRESCRIPTEUR9,social,2017,5,BOURGOGNE FRANCHE COMTE,Accompagnement,Accident de la vie,41,40-44ans,celibataire,1,0,employé,locataire,1450,1150€-1500€,1100,1001€-1500€,246,1€-499€,1100,1000€-1500€,104,B,104,B,1,12000,\N,1,12000,0,\N,0,\N,0,\N,0,\N,0,\N,"-33,2",Négatif
5580,PRESCRIPTEUR23,social,2017,11,GRAND EST,Surendettement,Difficultés de Gestion,31,35-34ans,celibataire,1,0,chomeur,locataire,1200,1150€-1500€,860,500€-1000€,302,1€-499€,860,500€-1000€,38,C,38,C,3,4434,\N,2,4216,1,218,0,\N,0,\N,0,\N,0,\N,"-27,4",Négatif
1376,PRESCRIPTEUR17,bancaire,2015,4,CENTRE,Surendettement,Accident de la vie,\N,Non Renseigne,celibataire,1,0,chomeur,locataire,741,<1150€,770,500€-1000€,600,500€-1000€,\N,Non Renseigne,-629,C,-629,C,2,15000,\N,0,\N,2,15000,0,\N,0,\N,0,\N,0,\N,"-20,9667",Négatif
4195,PRESCRIPTEUR32,bancaire,2017,2,AUVERGNE RHONE ALPES,Surendettement,Endettement,35,40-44ans,marie,2,2,autre,proprietaire,1664,1501€-2000€,659,500€-1000€,880,500€-1000€,\N,Non Renseigne,125,B,"59,5238",C,3,98400,\N,0,\N,2,8400,1,90000,0,\N,0,\N,0,\N,"1,04167","0a2,99€"
3666,PRESCRIPTEUR67,social,2016,10,AUVERGNE RHONE ALPES,Surendettement,Endettement,44,40-44ans,marie,2,3,employé,locataire,2140,2001€-2500€,1662,1501€-2000€,234,1€-499€,1662,1501€-2000€,244,B,"101,667",B,3,3470,\N,2,3070,1,400,0,\N,0,\N,0,\N,0,\N,"-9,45333",Négatif
4979,PRESCRIPTEUR17,bancaire,2017,7,PROVENCE-ALPES-COTE-D'AZUR,Surendettement,Endettement,43,40-44ans,concubinage,2,2,chomeur,locataire,2533,2501€-3000€,1899,1501€-2000€,820,500€-1000€,\N,Non Renseigne,-186,C,"-88,5714",C,6,34000,\N,2,26000,4,8000,0,\N,0,\N,0,\N,0,\N,"-1,55",Négatif
5030,PRESCRIPTEUR25,bancaire,2017,7,PROVENCE-ALPES-COTE-D'AZUR,Mediation,Endettement,41,40-44ans,marie,2,3,employé,locataire,5287,5001€ et +,1911,1501€-2000€,937,500€-1000€,\N,Non Renseigne,2439,A,"1016,25",A,4,30237,\N,1,8187,3,22050,0,\N,0,\N,0,\N,0,\N,"16,26",15€et+
2879,PRESCRIPTEUR58,social,2016,5,NOUVELLE AQUITAINE,Surendettement,Difficultés de Gestion,50,45-54ans,celibataire,1,0,chomeur,locataire,1419,1150€-1500€,788,500€-1000€,345,1€-499€,\N,Non Renseigne,286,B,286,B,2,10000,\N,1,7000,1,3000,0,\N,0,\N,0,\N,0,\N,"9,53333","6a9,99€"
3378,PRESCRIPTEUR72,bancaire,2016,9,NOUVELLE AQUITAINE,Accompagnement,Endettement,45,45-54ans,celibataire,1,0,employé,proprietaire,1500,1150€-1500€,521,500€-1000€,792,500€-1000€,\N,Non Renseigne,187,B,187,B,6,36361,\N,3,5514,1,862,2,29985,0,\N,0,\N,0,\N,"6,23333","6a9,99€"
852,PRESCRIPTEUR39,bancaire,2014,5,AUVERGNE RHONE ALPES,Mediation,Réaménagement,\N,Non Renseigne,marie,2,0,retraité,locataire,2480,2001€-2500€,1547,1501€-2000€,650,500€-1000€,\N,Non Renseigne,283,B,"188,667",B,2,17300,\N,0,\N,2,17300,0,\N,0,\N,0,\N,0,\N,"4,71667","3a5,99€"
4806,PRESCRIPTEUR75,social,2017,6,AUVERGNE RHONE ALPES,Accompagnement,Endettement,53,45-54ans,divorce,1,1,autre,locataire,1250,1150€-1500€,951,500€-1000€,20,1€-499€,951,500€-1000€,279,B,"214,615",B,1,500,\N,1,500,0,\N,0,\N,0,\N,0,\N,0,\N,"-11,2",Négatif
1661,PRESCRIPTEUR17,bancaire,2015,9,ILE-DE-FRANCE,Accompagnement,Surendettement,\N,Non Renseigne,veuf,2,0,autre,locataire,2101,2001€-2500€,647,500€-1000€,153,1€-499€,\N,Non Renseigne,1301,A,"867,333",A,1,1500,\N,1,1500,0,\N,0,\N,0,\N,0,\N,0,\N,"21,6833",15€et+
4050,PRESCRIPTEUR10,bancaire,2017,1,OCCITANIE,Mediation,Endettement,66,65-75ans,marie,2,0,retraité,locataire,2977,2501€-3000€,1105,1001€-1500€,1765,1501€-2000€,\N,Non Renseigne,107,B,"71,3333",C,8,55505,\N,1,25310,7,30195,0,\N,0,\N,0,\N,0,\N,"1,78333","0a2,99€"
90,PRESCRIPTEUR5,bancaire,2012,2,PAYS DE LA LOIRE,Aucune,Accident de la vie,\N,Non Renseigne,marie,2,0,employé,locataire,2680,2501€-3000€,1229,1001€-1500€,470,1€-499€,\N,Non Renseigne,981,A,654,A,3,17500,\N,3,17500,0,\N,0,\N,0,\N,0,\N,0,\N,"16,35",15€et+
1417,PRESCRIPTEUR48,social,2015,5,GRAND EST,Surendettement,Surendettement,76,75ans_et+,celibataire,1,0,retraité,proprietaire,1312,1150€-1500€,212,<500€,183,1€-499€,\N,Non Renseigne,917,A,917,A,1,10000,\N,1,10000,0,\N,0,\N,0,\N,0,\N,0,\N,"30,5667",15€et+
7821,PRESCRIPTEUR48,social,2019,1,OCCITANIE,Accompagnement,Endettement,72,65-75ans,marie,2,0,retraité,locataire,1453,1150€-1500€,957,500€-1000€,172,1€-499€,957,500€-1000€,324,B,216,B,3,2200,\N,0,\N,3,2200,0,\N,0,\N,0,\N,0,\N,"-10,55",Négatif
5001,PRESCRIPTEUR66,social,2017,7,NORMANDIE,Accompagnement,Endettement,26,35-34ans,concubinage,2,2,employé,locataire,2967,2501€-3000€,1730,1501€-2000€,845,500€-1000€,1730,1501€-2000€,392,B,"186,667",B,6,22564,\N,3,13564,3,9000,0,\N,0,\N,0,\N,0,\N,"-11,15",Négatif
4238,PRESCRIPTEUR51,social,2017,2,ILE-DE-FRANCE,Accompagnement,Endettement,54,45-54ans,marie,2,2,employé,proprietaire,5625,5001€ et +,2313,2001€-2500€,1588,1501€-2000€,2313,2001€-3000€,1724,A,"820,952",A,7,57894,\N,5,19536,1,2250,1,36108,0,\N,0,\N,0,\N,"-4,90833",Négatif
281,PRESCRIPTEUR2,bancaire,2012,12,BOURGOGNE FRANCHE COMTE,Aucune,Mauvaise gestion,\N,Non Renseigne,marie,2,0,retraité,proprietaire,2940,2501€-3000€,0,<500€,868,500€-1000€,\N,Non Renseigne,2072,A,"1381,33",A,2,90844,\N,2,90844,0,\N,0,\N,0,\N,0,\N,0,\N,"34,5333",15€et+
2553,PRESCRIPTEUR56,social,2016,3,PAYS DE LA LOIRE,Accompagnement,Endettement,50,45-54ans,divorce,1,1,employé,locataire,1525,1501€-2000€,1162,1001€-1500€,94,1€-499€,\N,Non Renseigne,269,B,"206,923",B,2,1351,\N,1,1,1,1350,0,\N,0,\N,0,\N,0,\N,"4,48333","3a5,99€"
2363,PRESCRIPTEUR25,bancaire,2016,2,ILE-DE-FRANCE,Accompagnement,Endettement,\N,Non Renseigne,marie,2,2,employé,proprietaire,4957,4501€-5000€,1787,1501€-2000€,1655,1501€-2000€,\N,Non Renseigne,1515,A,"721,429",A,5,185787,\N,2,10011,1,724,1,172552,0,\N,0,\N,1,2500,"12,625","10a14,99€"
4917,PRESCRIPTEUR32,bancaire,2017,6,AUVERGNE RHONE ALPES,Surendettement,Difficultés de Gestion,71,65-75ans,marie,2,0,retraité,proprietaire,3124,3001€-3500€,857,500€-1000€,1507,1501€-2000€,\N,Non Renseigne,760,A,"506,667",A,5,143768,\N,2,7515,2,13850,0,\N,1,122403,0,\N,0,\N,"12,6667","10a14,99€"
1955,PRESCRIPTEUR17,bancaire,2015,11,GRAND EST,Surendettement,Surendettement,\N,Non Renseigne,celibataire,1,0,employé,locataire,1100,<1150€,701,500€-1000€,484,1€-499€,\N,Non Renseigne,-85,C,-85,C,6,11505,\N,5,11015,1,490,0,\N,0,\N,0,\N,0,\N,"-2,83333",Négatif
6245,PRESCRIPTEUR48,social,2018,4,OCCITANIE,Accompagnement,Endettement,66,65-75ans,marie,2,0,autre,locataire,2900,2501€-3000€,1793,1501€-2000€,336,1€-499€,1793,1501€-2000€,771,A,514,A,2,12096,\N,1,8604,1,3492,0,\N,0,\N,0,\N,0,\N,"-17,0333",Négatif
4353,PRESCRIPTEUR6,bancaire,2017,3,PAYS DE LA LOIRE,Accompagnement,Difficultés de Gestion,\N,<25ans,divorce,1,0,chomeur,gratuit,1400,1150€-1500€,315,<500€,852,500€-1000€,\N,Non Renseigne,233,B,233,B,7,18500,\N,5,15600,2,2900,0,\N,0,\N,0,\N,0,\N,"7,76667","6a9,99€"
1013,PRESCRIPTEUR10,bancaire,2014,10,CENTRE,Mediation,Mauvaise gestion,\N,Non Renseigne,veuf,2,0,retraité,proprietaire,2662,2501€-3000€,905,500€-1000€,1296,1000€-1500€,\N,Non Renseigne,461,A,"307,333",B,6,61318,\N,4,49818,2,11500,0,\N,0,\N,0,\N,0,\N,"7,68333","6a9,99€"
1041,PRESCRIPTEUR30,bancaire,2014,11,NOUVELLE AQUITAINE,Surendettement,Pré-endettement,\N,Non Renseigne,celibataire,1,0,employé,locataire,1240,1150€-1500€,805,500€-1000€,320,1€-499€,\N,Non Renseigne,115,B,115,B,2,23500,\N,2,23500,0,\N,0,\N,0,\N,0,\N,0,\N,"3,83333","3a5,99€"
1172,PRESCRIPTEUR35,bancaire,2015,1,ILE-DE-FRANCE,Surendettement,Surendettement,\N,Non Renseigne,marie,2,2,fonctionnaire,proprietaire,3300,3001€-3500€,841,500€-1000€,1525,1501€-2000€,\N,Non Renseigne,934,A,"444,762",A,7,40324,\N,1,15000,6,25324,0,\N,0,\N,0,\N,0,\N,"7,78333","6a9,99€"
2697,PRESCRIPTEUR30,bancaire,2016,4,HAUTS DE France,Mediation,Endettement,\N,Non Renseigne,marie,2,1,fonctionnaire,locataire,5614,5001€ et +,2665,2501€-3000€,1871,1501€-2000€,\N,Non Renseigne,1078,A,"598,889",A,8,109841,\N,3,97763,4,10078,0,\N,0,\N,0,\N,1,2000,"11,9778","10a14,99€"
6961,PRESCRIPTEUR18,social,2018,8,NOUVELLE AQUITAINE,Accompagnement,Endettement,34,35-34ans,celibataire,1,2,employé,locataire,2099,2001€-2500€,1188,1001€-1500€,1238,1000€-1500€,1188,1000€-1500€,-327,C,"-204,375",C,3,1078,\N,1,1,1,1009,0,\N,0,\N,0,\N,1,68,"-16,8333",Négatif
5500,PRESCRIPTEUR17,bancaire,2017,11,CENTRE,Aucune,Difficultés de Gestion,60,55-64ans,divorce,1,0,autre,locataire,2434,2001€-2500€,1523,1501€-2000€,345,1€-499€,\N,Non Renseigne,566,A,566,A,2,10000,\N,0,\N,1,2000,0,\N,0,\N,1,8000,0,\N,"18,8667",15€et+
2204,PRESCRIPTEUR60,social,2016,1,AUVERGNE RHONE ALPES,Surendettement,Impayés,41,40-44ans,marie,2,4,employé,locataire,2167,2001€-2500€,2144,2001€-2500€,300,1€-499€,2144,2001€-3000€,-277,C,"-102,593",C,1,300,\N,0,\N,0,\N,0,\N,0,\N,0,\N,1,300,"-13,45",Négatif
1059,PRESCRIPTEUR41,bancaire,2014,11,BOURGOGNE FRANCHE COMTE,Surendettement,Surendettement,\N,Non Renseigne,marie,2,2,employé,proprietaire,3080,3001€-3500€,1005,1001€-1500€,2036,2001€-2500€,\N,Non Renseigne,39,C,"18,5714",C,6,181399,\N,2,32399,3,12000,1,137000,0,\N,0,\N,0,\N,"0,325","0a2,99€"
352,PRESCRIPTEUR5,bancaire,2013,3,BOURGOGNE FRANCHE COMTE,Surendettement,Accident de la vie,\N,Non Renseigne,marie,2,0,employé,proprietaire,1427,1150€-1500€,0,<500€,902,500€-1000€,\N,Non Renseigne,525,A,350,B,3,45381,\N,1,36437,2,8944,0,\N,0,\N,0,\N,0,\N,"8,75","6a9,99€"
3615,PRESCRIPTEUR17,bancaire,2016,10,ILE-DE-FRANCE,Surendettement,Endettement,44,40-44ans,celibataire,1,1,chomeur,locataire,1182,1150€-1500€,583,500€-1000€,106,1€-499€,\N,Non Renseigne,493,A,"379,231",B,3,1671,\N,3,1671,0,\N,0,\N,0,\N,0,\N,0,\N,"8,21667","6a9,99€"
647,PRESCRIPTEUR10,bancaire,2013,10,PROVENCE-ALPES-COTE-D'AZUR,Mediation,Multiendettement,\N,Non Renseigne,concubinage,2,0,employé,locataire,1900,1501€-2000€,1023,1001€-1500€,1139,1000€-1500€,\N,Non Renseigne,-262,C,"-174,667",C,8,33008,\N,3,19045,5,13963,0,\N,0,\N,0,\N,0,\N,"-4,36667",Négatif
3451,PRESCRIPTEUR68,social,2016,9,ILE-DE-FRANCE,Surendettement,Cessation Paiement,\N,<25ans,marie,2,5,employé,locataire,2924,2501€-3000€,1787,1501€-2000€,219,1€-499€,1787,1501€-2000€,918,A,306,B,1,876,\N,1,876,0,\N,0,\N,0,\N,0,\N,0,\N,"-4,1381",Négatif
4166,PRESCRIPTEUR17,bancaire,2017,2,HAUTS DE France,Accompagnement,Endettement,41,40-44ans,marie,2,2,chomeur,locataire,2839,2501€-3000€,1435,1001€-1500€,656,500€-1000€,\N,Non Renseigne,748,A,"356,19",B,5,25158,\N,2,22183,2,2500,0,\N,0,\N,1,475,0,\N,"6,23333","6a9,99€"
6485,PRESCRIPTEUR6,bancaire,2018,5,PROVENCE-ALPES-COTE-D'AZUR,Accompagnement,Difficultés de Gestion,\N,<25ans,celibataire,1,0,retraité,locataire,3336,3001€-3500€,1217,1001€-1500€,799,500€-1000€,\N,Non Renseigne,1320,A,1320,A,3,49192,\N,3,49192,0,\N,0,\N,0,\N,0,\N,0,\N,44,15€et+
263,PRESCRIPTEUR17,bancaire,2012,11,CENTRE,Surendettement,Mauvaise gestion,\N,Non Renseigne,marie,2,0,employé,proprietaire,1887,1501€-2000€,549,500€-1000€,6621,5001€ et +,\N,Non Renseigne,-5283,C,-3522,C,30,429288,\N,24,311931,3,18357,3,99000,0,\N,0,\N,0,\N,"-88,05",Négatif
6243,PRESCRIPTEUR64,social,2018,4,ILE-DE-FRANCE,Accompagnement,Endettement,59,55-64ans,marie,2,0,\N,locataire,2734,2501€-3000€,1564,1501€-2000€,112,1€-499€,1564,1501€-2000€,1058,A,"705,333",A,1,2578,\N,1,2578,0,\N,0,\N,0,\N,0,\N,0,\N,"-8,43333",Négatif
4263,PRESCRIPTEUR30,bancaire,2017,2,GRAND EST,Surendettement,Endettement,52,45-54ans,celibataire,1,0,employé,locataire,1450,1150€-1500€,838,500€-1000€,546,500€-1000€,\N,Non Renseigne,66,C,66,C,5,34600,\N,2,24600,3,10000,0,\N,0,\N,0,\N,0,\N,"2,2","0a2,99€"
7823,PRESCRIPTEUR48,social,2019,1,OCCITANIE,Accompagnement,Endettement,67,65-75ans,divorce,1,0,retraité,locataire,1442,1150€-1500€,860,500€-1000€,430,1€-499€,860,500€-1000€,152,B,152,B,5,16339,\N,1,4968,4,11371,0,\N,0,\N,0,\N,0,\N,"-23,6",Négatif
5568,PRESCRIPTEUR10,bancaire,2017,11,NORMANDIE,Surendettement,Endettement,64,55-64ans,divorce,1,0,retraité,locataire,2300,2001€-2500€,1096,1001€-1500€,1395,1000€-1500€,\N,Non Renseigne,-191,C,-191,C,8,51493,\N,2,28647,5,14992,0,\N,0,\N,1,7854,0,\N,"-6,36667",Négatif
6263,PRESCRIPTEUR6,bancaire,2018,4,ILE-DE-FRANCE,Surendettement,\N,48,45-54ans,marie,2,1,fonctionnaire,proprietaire,5175,5001€ et +,1427,1001€-1500€,3335,3001€-3500€,\N,Non Renseigne,413,A,"229,444",B,6,243317,\N,3,138650,2,2963,1,101704,0,\N,0,\N,0,\N,"4,58889","3a5,99€"
7224,PRESCRIPTEUR76,bancaire,2018,10,NORMANDIE,Surendettement,Endettement,76,75ans_et+,concubinage,2,0,retraité,locataire,1740,1501€-2000€,341,<500€,152,1€-499€,\N,Non Renseigne,1247,A,"831,333",A,1,4000,\N,0,\N,1,4000,0,\N,0,\N,0,\N,0,\N,"20,7833",15€et+
